Epoch,Data Loss,Total Loss
4945,0.31994653,0.15080231
4946,0.31959644,0.15080994
4947,0.3196429,0.15081745
4948,0.31991923,0.15082362
4949,0.31957957,0.15082672
4950,0.31974462,0.1508261
4951,0.31972086,0.15082175
4952,0.31978,0.15081453
4953,0.319531,0.1508038
4954,0.3198965,0.15079309
4955,0.3196002,0.15078442
4956,0.31963003,0.15077987
4957,0.3197237,0.1507791
4958,0.3195605,0.15078115
4959,0.31973526,0.15078565
4960,0.31985041,0.15079227
4961,0.31955397,0.15080068
4962,0.31969824,0.15080993
4963,0.31983575,0.15081905
4964,0.31945053,0.15082666
4965,0.3199558,0.15083052
4966,0.31966475,0.15082867
4967,0.31963933,0.15082203
4968,0.3198043,0.15081081
4969,0.31964058,0.1507988
4970,0.31966153,0.1507875
4971,0.31976748,0.15078004
4972,0.31962606,0.15077662
4973,0.31961223,0.15077655
4974,0.3197332,0.15077908
4975,0.3196113,0.1507832
4976,0.31974185,0.1507892
4977,0.31977877,0.15079664
4978,0.3196459,0.15080573
4979,0.3196185,0.15081468
4980,0.31993824,0.15082212
4981,0.31936285,0.15082692
4982,0.32000396,0.15082785
4983,0.31957772,0.15082364
4984,0.3196004,0.15081498
4985,0.3199708,0.15080284
4986,0.31936827,0.15079089
4987,0.3198045,0.15078078
4988,0.31969574,0.1507746
4989,0.31954715,0.15077305
4990,0.31968385,0.15077531
4991,0.31960997,0.15078
4992,0.3198261,0.1507859
4993,0.31955484,0.15079316
4994,0.31982535,0.15080078
4995,0.3196732,0.15080953
4996,0.31940636,0.15081641
4997,0.3201748,0.15082009
4998,0.31918433,0.15081817
4999,0.32002327,0.15081158
5000,0.31964564,0.15080239
5001,0.3193999,0.15079372
5002,0.3200493,0.1507854
5003,0.31926805,0.15077844
5004,0.31993824,0.15077318
5005,0.31953058,0.15077025
5006,0.31966305,0.15077
5007,0.3197007,0.15077226
5008,0.31954205,0.15077633
5009,0.31983468,0.15078148
5010,0.3194958,0.15078798
5011,0.3198151,0.15079585
5012,0.31967372,0.15080518
5013,0.31946474,0.15081443
5014,0.32000294,0.15082118
5015,0.3193287,0.15082447
5016,0.32005063,0.1508225
5017,0.31949311,0.1508154
5018,0.31961617,0.1508047
5019,0.31990898,0.15079221
5020,0.31926706,0.15078138
5021,0.32005313,0.15077321
5022,0.31938842,0.15076788
5023,0.31973174,0.15076649
5024,0.3196053,0.15076868
5025,0.319456,0.15077369
5026,0.31997654,0.1507809
5027,0.31949872,0.15078846
5028,0.31979918,0.15079693
5029,0.31968677,0.15080486
5030,0.31939948,0.1508123
5031,0.31998092,0.15081684
5032,0.31936806,0.15081781
5033,0.31991065,0.1508133
5034,0.31949902,0.15080458
5035,0.31968635,0.15079345
5036,0.31967384,0.15078162
5037,0.31947324,0.15077235
5038,0.3198575,0.15076624
5039,0.3194402,0.15076351
5040,0.31983805,0.15076432
5041,0.3194886,0.15076809
5042,0.3195719,0.15077426
5043,0.31994307,0.15078221
5044,0.3194001,0.15079087
5045,0.31987637,0.15079924
5046,0.31962886,0.15080626
5047,0.31941938,0.15081152
5048,0.32001927,0.1508145
5049,0.31931388,0.15081386
5050,0.31989694,0.15080898
5051,0.3194789,0.1508002
5052,0.31974712,0.15078858
5053,0.31954983,0.15077665
5054,0.3196282,0.15076792
5055,0.31981242,0.15076292
5056,0.31927016,0.15076107
5057,0.3200325,0.15076238
5058,0.31929225,0.1507656
5059,0.31969398,0.15077138
5060,0.31988168,0.15077816
5061,0.31935614,0.15078709
5062,0.3199079,0.1507957
5063,0.31955215,0.15080276
5064,0.31958774,0.15080692
5065,0.3198789,0.15080784
5066,0.3193487,0.15080498
5067,0.3199765,0.15079756
5068,0.31928936,0.15078714
5069,0.31984565,0.15077472
5070,0.31956923,0.15076438
5071,0.3195332,0.15075909
5072,0.31988922,0.15075831
5073,0.3192423,0.15076002
5074,0.31996793,0.15076335
5075,0.31934723,0.15076731
5076,0.3196211,0.15077308
5077,0.31986538,0.15078007
5078,0.31931713,0.15078807
5079,0.3199297,0.15079486
5080,0.31949422,0.15079945
5081,0.31957027,0.15080182
5082,0.3199275,0.15080135
5083,0.3192677,0.15079786
5084,0.32001957,0.15079053
5085,0.3192345,0.1507801
5086,0.31984589,0.15076901
5087,0.31952748,0.15076019
5088,0.31948042,0.15075585
5089,0.31993428,0.15075515
5090,0.31919062,0.15075651
5091,0.31999987,0.15075953
5092,0.31936088,0.15076339
5093,0.3196041,0.1507691
5094,0.31984162,0.1507766
5095,0.3193715,0.15078619
5096,0.31988186,0.15079492
5097,0.319453,0.15080114
5098,0.31968454,0.15080504
5099,0.31971747,0.15080693
5100,0.3193136,0.15080549
5101,0.32016823,0.15079916
5102,0.31900865,0.15078826
5103,0.32016066,0.15077475
5104,0.31939062,0.15076149
5105,0.3193799,0.15075417
5106,0.3201845,0.15075284
5107,0.3189553,0.15075402
5108,0.32006812,0.15075554
5109,0.3194772,0.1507575
5110,0.31942007,0.15076116
5111,0.31995195,0.15076643
5112,0.3193105,0.15077354
5113,0.31991586,0.15078102
5114,0.3193367,0.15078689
5115,0.31989738,0.15078859
5116,0.31945786,0.15078957
5117,0.3194848,0.15078965
5118,0.31992522,0.15078941
5119,0.31916153,0.15078682
5120,0.32012862,0.15078148
5121,0.31920913,0.15077478
5122,0.31981552,0.15076809
5123,0.31969562,0.15076233
5124,0.31915197,0.15075889
5125,0.32027248,0.15075679
5126,0.31896505,0.15075389
5127,0.32004458,0.15075016
5128,0.319317,0.15074697
5129,0.3194047,0.15074569
5130,0.31999537,0.15074657
5131,0.31910893,0.15074825
5132,0.32013136,0.15074906
5133,0.3191304,0.15074876
5134,0.31984773,0.15074752
5135,0.3194813,0.15074663
5136,0.3196232,0.15074772
5137,0.31964934,0.15075125
5138,0.31942973,0.1507572
5139,0.31983027,0.15076576
5140,0.3192218,0.1507783
5141,0.3200051,0.1507965
5142,0.3194183,0.15081942
5143,0.3195727,0.15084471
5144,0.32000402,0.15086594
5145,0.31922212,0.15087624
5146,0.31994033,0.15086816
5147,0.3197276,0.15084675
5148,0.3191429,0.15081424
5149,0.32013628,0.15078165
5150,0.31911454,0.1507557
5151,0.31979424,0.15074377
5152,0.31960174,0.15074596
5153,0.31937113,0.15075827
5154,0.31981534,0.15077469
5155,0.31942606,0.15079005
5156,0.31975147,0.15079884
5157,0.3195247,0.15079787
5158,0.31962046,0.15078907
5159,0.31975156,0.15077487
5160,0.31930012,0.15076104
5161,0.3198502,0.1507487
5162,0.31933433,0.15074137
5163,0.31961197,0.15074
5164,0.31962875,0.15074377
5165,0.31933025,0.15075096
5166,0.31993583,0.15075886
5167,0.31923395,0.15076523
5168,0.3197647,0.15076931
5169,0.3196401,0.15077163
5170,0.31919572,0.15077241
5171,0.32007715,0.15077052
5172,0.31910565,0.15076448
5173,0.31979224,0.15075658
5174,0.31957045,0.15074852
5175,0.31934628,0.15074307
5176,0.3198808,0.15074037
5177,0.319215,0.15073916
5178,0.31979868,0.15073842
5179,0.31935576,0.15073791
5180,0.31960905,0.15073846
5181,0.31962857,0.15074053
5182,0.31930265,0.15074447
5183,0.31990442,0.15074995
5184,0.3192724,0.15075646
5185,0.31973067,0.15076382
5186,0.3195407,0.1507734
5187,0.31938648,0.1507821
5188,0.3199003,0.15078957
5189,0.31918496,0.15079229
5190,0.31990167,0.15078972
5191,0.31937698,0.15078102
5192,0.319533,0.15076905
5193,0.31972876,0.15075636
5194,0.31919813,0.1507461
5195,0.31996158,0.15073867
5196,0.31920877,0.15073457
5197,0.31967115,0.15073411
5198,0.31961334,0.15073726
5199,0.31920454,0.15074342
5200,0.31999224,0.1507509
5201,0.31926787,0.15075892
5202,0.31962195,0.15076666
5203,0.31970182,0.15077476
5204,0.31922042,0.15078183
5205,0.3199387,0.1507862
5206,0.3192925,0.15078491
5207,0.31971338,0.15077712
5208,0.31953856,0.15076604
5209,0.3194658,0.15075372
5210,0.31964335,0.1507432
5211,0.31930906,0.15073594
5212,0.319828,0.15073188
5213,0.3192372,0.15073133
5214,0.3196977,0.15073362
5215,0.31963578,0.15073888
5216,0.31917557,0.15074654
5217,0.31990993,0.15075444
5218,0.3192616,0.15076199
5219,0.31954688,0.15076944
5220,0.31984818,0.15077496
5221,0.31909645,0.15077725
5222,0.31989032,0.1507754
5223,0.31936777,0.1507702
5224,0.31951925,0.15076254
5225,0.3197126,0.1507524
5226,0.3193356,0.15074281
5227,0.31968814,0.15073572
5228,0.3194233,0.15073118
5229,0.31957412,0.15072858
5230,0.31933227,0.15072778
5231,0.3196724,0.15072893
5232,0.31940758,0.15073164
5233,0.3195,0.1507359
5234,0.31974775,0.1507415
5235,0.3191969,0.1507484
5236,0.31971827,0.15075675
5237,0.31959587,0.15076548
5238,0.31919697,0.15077496
5239,0.32000083,0.15078135
5240,0.31916162,0.15078454
5241,0.31976232,0.15078253
5242,0.31949794,0.15077715
5243,0.31952074,0.15076783
5244,0.3195992,0.15075703
5245,0.3194907,0.1507462
5246,0.31951225,0.15073642
5247,0.31933492,0.15072884
5248,0.3197208,0.15072462
5249,0.319324,0.15072387
5250,0.31965393,0.15072599
5251,0.31950498,0.15073046
5252,0.31929293,0.15073764
5253,0.31977326,0.15074594
5254,0.31938526,0.1507555
5255,0.3194254,0.15076524
5256,0.31983456,0.15077375
5257,0.31918812,0.1507797
5258,0.31972307,0.15078162
5259,0.3194743,0.15077874
5260,0.3195241,0.15076968
5261,0.31957138,0.1507572
5262,0.3195381,0.15074353
5263,0.31949896,0.15073152
5264,0.3193983,0.15072384
5265,0.31966558,0.1507212
5266,0.3192678,0.15072289
5267,0.31969425,0.150728
5268,0.3194138,0.15073618
5269,0.31937128,0.1507472
5270,0.31972978,0.15075925
5271,0.3193965,0.15077043
5272,0.31947616,0.15077962
5273,0.3197538,0.15078373
5274,0.31917125,0.15078144
5275,0.3197387,0.15077169
5276,0.3195019,0.15075852
5277,0.31939155,0.15074311
5278,0.31970176,0.15072946
5279,0.31936252,0.15072095
5280,0.31942552,0.1507183
5281,0.31952572,0.15072018
5282,0.31953937,0.15072474
5283,0.31933838,0.1507325
5284,0.3196806,0.15074225
5285,0.31933075,0.15075317
5286,0.31952652,0.15076253
5287,0.3196466,0.15076974
5288,0.319393,0.15077226
5289,0.31948638,0.15076938
5290,0.31965962,0.15076113
5291,0.3192462,0.15074944
5292,0.3196526,0.1507361
5293,0.31957272,0.15072463
5294,0.31929335,0.1507178
5295,0.31967854,0.1507156
5296,0.3193519,0.15071729
5297,0.31943566,0.15072188
5298,0.31957543,0.15072867
5299,0.31938988,0.15073697
5300,0.31942138,0.15074563
5301,0.3197095,0.15075427
5302,0.31916934,0.15076056
5303,0.31974703,0.15076365
5304,0.3194283,0.15076211
5305,0.31938854,0.1507555
5306,0.3197168,0.15074636
5307,0.31929064,0.15073526
5308,0.31960917,0.15072443
5309,0.31944603,0.15071683
5310,0.3193635,0.15071315
5311,0.31960064,0.15071306
5312,0.31934327,0.15071543
5313,0.31965807,0.15071923
5314,0.3192037,0.15072387
5315,0.31960505,0.15072902
5316,0.3194352,0.1507347
5317,0.31934008,0.15074098
5318,0.3198038,0.15074617
5319,0.31904775,0.15075043
5320,0.31972647,0.15075047
5321,0.31945038,0.15074903
5322,0.31937963,0.1507454
5323,0.31972653,0.1507405
5324,0.31923136,0.15073416
5325,0.31963944,0.15072736
5326,0.31925976,0.15072085
5327,0.31964654,0.15071495
5328,0.31924942,0.15071097
5329,0.31964427,0.15070954
5330,0.31929833,0.15071003
5331,0.31934106,0.1507119
5332,0.31976908,0.1507153
5333,0.3190847,0.15071985
5334,0.31970263,0.15072605
5335,0.31950054,0.1507346
5336,0.3191685,0.15074591
5337,0.31988564,0.15075977
5338,0.31902587,0.15077285
5339,0.31983006,0.15078297
5340,0.31941864,0.15078647
5341,0.3194727,0.15078296
5342,0.3196233,0.15077226
5343,0.31923848,0.15075712
5344,0.31964347,0.15073955
5345,0.31936544,0.1507233
5346,0.3195774,0.15071158
5347,0.31934565,0.15070666
5348,0.319394,0.15070806
5349,0.3196145,0.1507133
5350,0.3191549,0.15072097
5351,0.31972724,0.15073036
5352,0.319338,0.15074053
5353,0.31921715,0.15075059
5354,0.3199284,0.15075856
5355,0.3189047,0.15076116
5356,0.3198674,0.15075675
5357,0.31936887,0.1507479
5358,0.31926367,0.15073599
5359,0.31994125,0.1507246
5360,0.31894967,0.15071538
5361,0.31977862,0.15070912
5362,0.3192286,0.15070538
5363,0.31946158,0.15070492
5364,0.31951654,0.15070799
5365,0.3193021,0.15071344
5366,0.31957343,0.15072033
5367,0.31917232,0.15072829
5368,0.31960377,0.15073612
5369,0.31944838,0.15074407
5370,0.31937343,0.15075107
5371,0.3197915,0.1507556
5372,0.31900224,0.150755
5373,0.3198249,0.15074995
5374,0.31915087,0.15074104
5375,0.3195827,0.1507308
5376,0.31955504,0.15072003
5377,0.3191914,0.15071103
5378,0.31972086,0.1507051
5379,0.3191354,0.15070203
5380,0.31953365,0.15070155
5381,0.31927893,0.15070347
5382,0.31954047,0.15070775
5383,0.31934038,0.15071425
5384,0.3194462,0.15072308
5385,0.31942883,0.1507336
5386,0.3194704,0.15074484
5387,0.31936827,0.15075475
5388,0.31955191,0.15076229
5389,0.3193252,0.1507653
5390,0.31955922,0.15076281
5391,0.31940854,0.15075423
5392,0.31947535,0.15074131
5393,0.31936142,0.15072668
5394,0.31949595,0.15071264
5395,0.31937784,0.15070252
5396,0.3194038,0.1506981
5397,0.31951025,0.15069869
5398,0.31926793,0.15070295
5399,0.31949717,0.1507097
5400,0.31937584,0.15071902
5401,0.31943,0.15072916
5402,0.31935322,0.15073879
5403,0.3195579,0.15074636
5404,0.3193158,0.15075025
5405,0.31955382,0.15074915
5406,0.31935176,0.15074334
5407,0.31948432,0.1507339
5408,0.31933057,0.15072262
5409,0.3194913,0.15071125
5410,0.31939033,0.15070176
5411,0.31933048,0.15069638
5412,0.3195449,0.15069525
5413,0.3191848,0.15069738
5414,0.31954786,0.15070194
5415,0.3192271,0.1507087
5416,0.31947637,0.15071733
5417,0.31941906,0.15072705
5418,0.31942698,0.15073746
5419,0.31944394,0.15074618
5420,0.3194771,0.15075186
5421,0.3193103,0.15075195
5422,0.3195021,0.15074638
5423,0.31934923,0.15073617
5424,0.319379,0.1507234
5425,0.3195384,0.15071033
5426,0.31934536,0.15070051
5427,0.31930584,0.15069446
5428,0.3194393,0.15069228
5429,0.31932747,0.1506934
5430,0.31941918,0.15069729
5431,0.3194459,0.15070318
5432,0.31925675,0.15071182
5433,0.31952125,0.15072247
5434,0.3192815,0.15073377
5435,0.3195097,0.15074456
5436,0.31938806,0.15075196
5437,0.3195002,0.1507541
5438,0.3192686,0.15075046
5439,0.3195157,0.1507413
5440,0.31936145,0.15072781
5441,0.3193289,0.15071316
5442,0.31962365,0.15070069
5443,0.31914413,0.15069257
5444,0.31950358,0.15068983
5445,0.31928253,0.15069196
5446,0.31937182,0.15069768
5447,0.3193387,0.15070653
5448,0.31954837,0.1507172
5449,0.31923416,0.15072832
5450,0.3195317,0.15073821
5451,0.3193699,0.15074429
5452,0.31935015,0.15074643
5453,0.31945187,0.15074268
5454,0.31938833,0.15073304
5455,0.3194138,0.15072036
5456,0.31943113,0.15070689
5457,0.31924692,0.1506958
5458,0.31949076,0.15068917
5459,0.31926206,0.1506872
5460,0.3193021,0.1506893
5461,0.31956124,0.15069446
5462,0.3191641,0.15070224
5463,0.3195687,0.15071136
5464,0.3193018,0.15072137
5465,0.3193379,0.15073103
5466,0.3194489,0.15073721
5467,0.31939933,0.1507385
5468,0.31935304,0.15073466
5469,0.31955317,0.15072677
5470,0.3191566,0.15071675
5471,0.31952065,0.15070558
5472,0.31937283,0.1506959
5473,0.31922692,0.15068896
5474,0.3195529,0.15068538
5475,0.3192294,0.15068468
5476,0.31927928,0.15068613
5477,0.3194478,0.15068913
5478,0.31932816,0.15069363
5479,0.31933194,0.15069968
5480,0.3195231,0.15070719
5481,0.3191479,0.15071511
5482,0.31959644,0.15072352
5483,0.31915453,0.15073109
5484,0.31952155,0.15073746
5485,0.31933403,0.15074116
5486,0.31945086,0.15074089
5487,0.31935742,0.15073775
5488,0.31937587,0.15073077
5489,0.3192922,0.15072106
5490,0.31934586,0.1507091
5491,0.3195388,0.15069741
5492,0.3192478,0.15068834
5493,0.31948677,0.15068303
5494,0.3191477,0.1506816
5495,0.31946045,0.15068349
5496,0.31931025,0.15068841
5497,0.31939894,0.15069556
5498,0.3193544,0.15070394
5499,0.31938577,0.15071322
5500,0.31917256,0.15072225
5501,0.3195864,0.15073024
5502,0.31915534,0.15073547
5503,0.3195608,0.15073624
5504,0.31935805,0.15073206
5505,0.31922865,0.15072306
5506,0.31959873,0.15071127
5507,0.31909445,0.15069929
5508,0.31949356,0.150689
5509,0.3193065,0.15068209
5510,0.31919473,0.15067916
5511,0.31951836,0.1506796
5512,0.31918755,0.15068263
5513,0.31941184,0.15068756
5514,0.3193565,0.15069403
5515,0.3192459,0.15070197
5516,0.31949532,0.15071154
5517,0.31921446,0.15072152
5518,0.3195667,0.15073058
5519,0.3191603,0.1507363
5520,0.31965762,0.15073729
5521,0.31900534,0.15073326
5522,0.31963813,0.15072569
5523,0.31917322,0.1507148
5524,0.31926182,0.15070227
5525,0.31964213,0.15069145
5526,0.31893012,0.15068339
5527,0.31979123,0.1506789
5528,0.31892464,0.15067771
5529,0.31953847,0.15067932
5530,0.3192537,0.15068337
5531,0.31932247,0.15068963
5532,0.31940547,0.15069729
5533,0.31933087,0.15070681
5534,0.3192882,0.15071598
5535,0.3193982,0.1507254
5536,0.3192622,0.15073141
5537,0.31940398,0.15073301
5538,0.3193289,0.15072979
5539,0.31945756,0.15072134
5540,0.31911662,0.15071025
5541,0.31964698,0.1506984
5542,0.318949,0.15068722
5543,0.3195819,0.15067855
5544,0.31934455,0.1506741
5545,0.3191013,0.15067385
5546,0.3196551,0.15067632
5547,0.3189627,0.15068112
5548,0.31948653,0.15068811
5549,0.31926265,0.15069652
5550,0.31947944,0.15070526
5551,0.31916705,0.15071335
5552,0.3195786,0.15072052
5553,0.31903934,0.15072536
5554,0.3194014,0.15072636
5555,0.3195446,0.15072316
5556,0.3189718,0.15071604
5557,0.31982973,0.15070575
5558,0.3189363,0.15069431
5559,0.3193973,0.15068378
5560,0.31948346,0.15067649
5561,0.31892663,0.15067245
5562,0.31964448,0.1506711
5563,0.31912845,0.15067199
5564,0.3193703,0.1506746
5565,0.31921363,0.15067859
5566,0.3194331,0.1506838
5567,0.3192355,0.15069051
5568,0.3193808,0.15069924
5569,0.31947443,0.15070885
5570,0.31892994,0.15071853
5571,0.31983805,0.15072602
5572,0.31882387,0.15073082
5573,0.31970277,0.15073124
5574,0.31912422,0.15072694
5575,0.31937358,0.15071976
5576,0.31941044,0.15071012
5577,0.3190112,0.15069859
5578,0.31980035,0.15068805
5579,0.31882837,0.15067919
5580,0.3196362,0.15067242
5581,0.31910375,0.15066871
5582,0.31931874,0.15066835
5583,0.31934506,0.15067133
5584,0.31923607,0.1506771
5585,0.31934616,0.15068536
5586,0.3192905,0.15069593
5587,0.3193006,0.15070818
5588,0.31935954,0.15072055
5589,0.31928888,0.1507304
5590,0.31947258,0.15073568
5591,0.31912684,0.15073489
5592,0.31961837,0.15072823
5593,0.31894353,0.1507169
5594,0.3196786,0.15070301
5595,0.3190453,0.15068772
5596,0.31929043,0.15067488
5597,0.31952778,0.15066758
5598,0.3189487,0.15066546
5599,0.31960097,0.15066698
5600,0.31905806,0.15067177
5601,0.3193935,0.1506783
5602,0.31924093,0.15068595
5603,0.3193845,0.15069354
5604,0.31922436,0.15070187
5605,0.3194392,0.1507085
5606,0.319194,0.15071286
5607,0.31930158,0.15071358
5608,0.3193916,0.15070981
5609,0.31907052,0.1507015
5610,0.3195946,0.15069088
5611,0.3190709,0.15067987
5612,0.31935003,0.15067084
5613,0.31931245,0.15066496
5614,0.31913564,0.15066215
5615,0.31937134,0.15066233
5616,0.31924787,0.15066457
5617,0.31933248,0.15066856
5618,0.3192677,0.15067413
5619,0.31929216,0.15068184
5620,0.31926823,0.15069157
5621,0.3192262,0.1507032
5622,0.31945798,0.15071405
5623,0.31917208,0.1507221
5624,0.3194625,0.15072693
5625,0.31914267,0.15072653
5626,0.31942537,0.15072213
5627,0.31918356,0.15071166
5628,0.31942093,0.15069854
5629,0.31919655,0.1506831
5630,0.3192992,0.1506703
5631,0.31931055,0.15066208
5632,0.31907818,0.15065883
5633,0.31949085,0.15065959
5634,0.3190274,0.15066345
5635,0.31948656,0.15066959
5636,0.31913334,0.15067858
5637,0.3194104,0.15068907
5638,0.3191441,0.15070075
5639,0.31941456,0.15071192
5640,0.31923658,0.15071894
5641,0.3192709,0.15072063
5642,0.31945005,0.15071604
5643,0.31906044,0.1507065
5644,0.31951788,0.15069368
5645,0.3191448,0.15068021
5646,0.31927842,0.15066816
5647,0.31937248,0.15065987
5648,0.3190486,0.15065616
5649,0.3194517,0.1506568
5650,0.31903332,0.15066029
5651,0.31940556,0.15066537
5652,0.3191982,0.15067253
5653,0.31925264,0.15068129
5654,0.31934306,0.15069208
5655,0.31914788,0.15070263
5656,0.3194396,0.15071185
5657,0.31908447,0.15071625
5658,0.3196089,0.15071449
5659,0.31891668,0.15070625
5660,0.3196195,0.15069422
5661,0.31905806,0.15068072
5662,0.3191857,0.15066835
5663,0.31954008,0.1506598
5664,0.31889164,0.15065552
5665,0.3196361,0.15065467
5666,0.31887144,0.15065682
5667,0.31952533,0.15066127
5668,0.31905305,0.15066773
5669,0.31936654,0.15067594
5670,0.3192047,0.15068576
5671,0.31935048,0.15069602
5672,0.3191764,0.15070505
5673,0.3192688,0.15071064
5674,0.3194212,0.15071128
5675,0.31907216,0.15070747
5676,0.31950033,0.15069917
5677,0.31917667,0.15068687
5678,0.31916937,0.15067425
5679,0.31945953,0.1506637
5680,0.3188419,0.1506562
5681,0.31953192,0.15065187
5682,0.31914654,0.15065092
5683,0.31921232,0.15065268
5684,0.3193311,0.15065643
5685,0.31918803,0.15066196
5686,0.31924874,0.1506692
5687,0.31922925,0.15067877
5688,0.31938016,0.1506894
5689,0.31896865,0.15069878
5690,0.31963935,0.1507048
5691,0.31893092,0.15070616
5692,0.31945348,0.15070301
5693,0.31929493,0.15069571
5694,0.31902206,0.15068676
5695,0.31953168,0.15067628
5696,0.3189222,0.1506662
5697,0.3194249,0.15065753
5698,0.31913075,0.15065138
5699,0.31932577,0.15064824
5700,0.31912345,0.15064852
5701,0.31939003,0.15065144
5702,0.31902716,0.15065667
5703,0.31930786,0.15066403
5704,0.3193075,0.15067445
5705,0.31912535,0.15068686
5706,0.3193478,0.15070009
5707,0.31924233,0.15071161
5708,0.31918687,0.15071811
5709,0.31944996,0.15071853
5710,0.31901103,0.15070957
5711,0.3194934,0.15069453
5712,0.31904474,0.15067722
5713,0.31934366,0.15066192
5714,0.3191761,0.1506514
5715,0.31913492,0.150646
5716,0.31937003,0.15064529
5717,0.31899709,0.15064783
5718,0.31946558,0.15065297
5719,0.31897196,0.15066078
5720,0.3194327,0.15067011
5721,0.31899098,0.15068054
5722,0.3194944,0.15069097
5723,0.31907842,0.15069792
5724,0.31935644,0.15070195
5725,0.3192681,0.1507013
5726,0.3191038,0.15069662
5727,0.31948766,0.15068743
5728,0.31891403,0.15067455
5729,0.31961316,0.1506618
5730,0.3189267,0.15065125
5731,0.31931278,0.15064463
5732,0.31915262,0.15064256
5733,0.31916937,0.15064429
5734,0.3192057,0.15064937
5735,0.3192612,0.15065712
5736,0.31911367,0.15066734
5737,0.31932968,0.15068004
5738,0.31915665,0.15069163
5739,0.3192312,0.15070122
5740,0.3193145,0.15070543
5741,0.31927902,0.1507033
5742,0.31908116,0.15069439
5743,0.31938362,0.15068054
5744,0.3191005,0.15066625
5745,0.31929398,0.15065438
5746,0.31916988,0.15064555
5747,0.31907317,0.15064086
5748,0.3193621,0.1506403
5749,0.31898168,0.15064305
5750,0.31946766,0.15064852
5751,0.31899557,0.1506567
5752,0.31936017,0.15066765
5753,0.31903717,0.15067926
5754,0.31941366,0.1506909
5755,0.31907344,0.15069965
5756,0.31938803,0.15070319
5757,0.31920838,0.15070082
5758,0.31915393,0.15069291
5759,0.31932372,0.1506807
5760,0.3191005,0.15066579
5761,0.31934983,0.15065256
5762,0.31898648,0.15064333
5763,0.3193927,0.15063883
5764,0.31894526,0.15063845
5765,0.31941688,0.15064152
5766,0.3189919,0.15064712
5767,0.31931314,0.15065461
5768,0.31905448,0.15066388
5769,0.31933653,0.15067406
5770,0.3190365,0.15068263
5771,0.3194042,0.15068887
5772,0.3191059,0.15069129
5773,0.31928536,0.15068978
5774,0.31923628,0.1506839
5775,0.31913018,0.15067354
5776,0.31935483,0.15066166
5777,0.31903702,0.15064994
5778,0.31925893,0.15064108
5779,0.31908184,0.1506362
5780,0.31928995,0.15063518
5781,0.3189721,0.15063769
5782,0.31943083,0.1506431
5783,0.31891632,0.15065108
5784,0.31944185,0.1506618
5785,0.31897274,0.15067343
5786,0.31929785,0.15068564
5787,0.3192197,0.1506944
5788,0.3192154,0.1506994
5789,0.31923524,0.15069789
5790,0.3191688,0.1506897
5791,0.31931293,0.150677
5792,0.31903028,0.15066336
5793,0.31936356,0.15065037
5794,0.31891176,0.15064004
5795,0.31940806,0.15063393
5796,0.3190404,0.1506323
5797,0.31920052,0.15063478
5798,0.3191106,0.1506401
5799,0.31920543,0.15064798
5800,0.31912333,0.15065783
5801,0.3193142,0.15066916
5802,0.3190428,0.15067983
5803,0.31941906,0.15068825
5804,0.31898105,0.15069233
5805,0.3193601,0.15069035
5806,0.31907675,0.1506823
5807,0.31925043,0.15067008
5808,0.31927794,0.15065669
5809,0.3190041,0.15064503
5810,0.31927127,0.1506362
5811,0.3189239,0.15063126
5812,0.31946847,0.1506304
5813,0.31891185,0.15063249
5814,0.3194391,0.150637
5815,0.31881425,0.150644
5816,0.31942093,0.15065311
5817,0.31898248,0.15066358
5818,0.31936705,0.15067437
5819,0.31913295,0.15068328
5820,0.31916767,0.15068825
5821,0.31928506,0.15068933
5822,0.3190577,0.15068541
5823,0.3192926,0.15067695
5824,0.3190184,0.1506647
5825,0.31943956,0.15065135
5826,0.31881014,0.15063992
5827,0.31956288,0.15063198
5828,0.31874603,0.15062839
5829,0.31944877,0.1506292
5830,0.31888223,0.15063389
5831,0.3193198,0.15064165
5832,0.31905532,0.1506516
5833,0.3191862,0.1506636
5834,0.3190945,0.15067512
5835,0.31932738,0.15068465
5836,0.319098,0.15068981
5837,0.31928658,0.15068942
5838,0.31914884,0.15068285
5839,0.3191537,0.15067153
5840,0.31920424,0.15065712
5841,0.31910688,0.15064289
5842,0.3191627,0.15063228
5843,0.3190965,0.15062627
5844,0.31914872,0.15062502
5845,0.31907174,0.15062757
5846,0.31928685,0.15063326
5847,0.31888485,0.15064192
5848,0.31945178,0.15065241
5849,0.3188866,0.15066239
5850,0.31939635,0.15067156
5851,0.31904536,0.15067746
5852,0.31921363,0.15067975
5853,0.31919414,0.15067619
5854,0.31914145,0.15066896
5855,0.31912428,0.15065974
5856,0.31914753,0.15064833
5857,0.31915092,0.15063772
5858,0.31903768,0.15062925
5859,0.31933883,0.1506243
5860,0.31893307,0.15062255
5861,0.31932095,0.15062368
5862,0.31884155,0.15062682
5863,0.31932932,0.15063125
5864,0.31911138,0.15063709
5865,0.31911603,0.15064467
5866,0.31914932,0.15065339
5867,0.31912568,0.15066233
5868,0.31911996,0.15067025
5869,0.31928724,0.1506758
5870,0.3190739,0.15067746
5871,0.3192791,0.15067464
5872,0.31895468,0.15066676
5873,0.31923297,0.15065487
5874,0.31911463,0.15064256
5875,0.3190947,0.15063223
5876,0.3191175,0.15062445
5877,0.31908283,0.15062007
5878,0.3191905,0.1506193
